product;subsystem;system_element;function;failure_effect;severity;failure_mode;failure_cause;occurrence;detection;measure_type;measure_name
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Directs/leads coolant to crankcase;Reduced coolant flow to interface systems (e.g. liner cooling);7;Pressure drop is too high;Pipe design;3;4;detective;Assembly test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant/oil leak into environment;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant/oil pressure;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant/oil leak into environment;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant/oil pressure;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant/oil leak into environment;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant/oil pressure;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant/oil leak into environment;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Design life to be in acc. with maintainance schedule
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant/oil pressure;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Design life to be in acc. with maintainance schedule
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;preventive;Design life to be in acc. with maintainance schedule
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant/oil leak into environment;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant/oil pressure;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant/oil leak into environment;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;detective;Endurance run - inspection of parts and fluids
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant/oil pressure;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;detective;Endurance run - inspection of parts and fluids
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;7;Degradation of sealing over time;Sealant / Gasket aging;3;4;detective;Endurance run - inspection of parts and fluids
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Blow-by gas leak to environment;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Damage to secondary components;5;Blow-by leakage (or the other way around);Sealant / Gasket design;3;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Involve supplier into design process
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Design acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;preventive;Tolerances acc. to specification
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Overload test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Performance testing
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;detective;MCE testbench - Start / Stop test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;detective;Leakage test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant leak into environment;5;Coolant leakage;Sealant / Gasket design;3;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Loss of coolant pressure;5;Coolant leakage;Sealant / Gasket design;3;6;detective;Assembly test
Gas Engine Type 4;Engine Block;Front end housing (damper housing);Seals the crankcase;Coolant in oil;5;Coolant leakage;Sealant / Gasket design;3;6;detective;Assembly test
